Game ID,Home Team,Away Team,Date,Time
b04355f9-9a01-457f-bda9-138a68559641,Denver Nuggets,San Antonio Spurs,2023-11-26,21:00
68913f97-e1fd-4911-9b3f-c45d586b6be0,Detroit Pistons,Washington Wizards,2023-11-27,20:00
c5d4eff2-c2c5-4bbc-81b3-265d8d96084a,Philadelphia 76ers,Los Angeles Lakers,2023-11-27,20:00
c6d13fd3-0bd6-4b3b-8719-256e7130fb3b,Indiana Pacers,Portland Trail Blazers,2023-11-27,20:00
3494ae87-205b-47d5-b409-2ed6fa753e2b,Utah Jazz,New Orleans Pelicans,2023-11-27,22:00
e58284e1-4a8c-4961-9804-94bd4aa80006,LA Clippers,Denver Nuggets,2023-11-27,23:30
3cc85ed5-06a7-4c40-a4c5-cd736e249ae1,Brooklyn Nets,Toronto Raptors,2023-11-28,20:30
5dd99b14-4f5d-40bb-a94f-381dfda0d2f0,New York Knicks,Charlotte Hornets,2023-11-28,20:30
ac89d330-c8a7-4fb6-a0da-8d5f124e6acc,Cleveland Cavaliers,Atlanta Hawks,2023-11-28,20:30
ba1daebb-d48c-45ac-acae-3b4fdf54f3f0,Boston Celtics,Chicago Bulls,2023-11-28,20:30
e0baf6dc-c8f9-4c34-a1b2-80520284a007,Miami Heat,Milwaukee Bucks,2023-11-28,20:30
931a9ccb-459f-4dee-8781-474325145c1e,Minnesota Timberwolves,Oklahoma City Thunder,2023-11-28,21:00
0bd429e8-744f-467b-9bcd-efa7bbae1902,Dallas Mavericks,Houston Rockets,2023-11-28,21:30
32e73d7c-af28-4ec9-a3cd-bf03082aa2c6,Sacramento Kings,Golden State Warriors,2023-11-28,23:00
03f1cfcc-cbda-4530-9fe9-fd38b3d4320f,Detroit Pistons,Los Angeles Lakers,2023-11-29,20:00
3ff6f375-d2b7-470c-b357-e84007b99899,Orlando Magic,Washington Wizards,2023-11-29,20:00
91891051-a6f5-4d0d-9308-b40c9a3cd962,Toronto Raptors,Phoenix Suns,2023-11-29,20:30
4319d914-2913-4be5-b9b7-b0ce450c178c,Memphis Grizzlies,Utah Jazz,2023-11-29,21:00
c7d010bb-c8b1-49e4-b824-cf0e70413048,New Orleans Pelicans,Philadelphia 76ers,2023-11-29,21:00
22bb47e6-6ff1-45c8-a62e-6b335ed8849a,Denver Nuggets,Houston Rockets,2023-11-29,22:00
8f8a2371-518e-4422-96e1-d4887bd9b351,Sacramento Kings,LA Clippers,2023-11-29,23:00
353054cf-9788-424a-a502-0af2fae49c6f,Cleveland Cavaliers,Portland Trail Blazers,2023-11-30,20:00
32349b99-0f3b-4ddd-84c6-e377be541f26,Brooklyn Nets,Charlotte Hornets,2023-11-30,20:30
aa810305-5681-4d1f-a337-b0fde103d41c,New York Knicks,Detroit Pistons,2023-11-30,20:30
ac567757-dc3a-40e6-8bdc-a7c0bcd3b9a1,Miami Heat,Indiana Pacers,2023-11-30,20:30
0a49b8b0-53dc-4e16-ab6c-d4c1938ed65b,Oklahoma City Thunder,Los Angeles Lakers,2023-11-30,21:00
8d7a4705-8b62-4973-abef-9f6e9c0f2f6d,San Antonio Spurs,Atlanta Hawks,2023-11-30,21:00
a036e710-ce27-45b2-9d0c-ab1cb4222c13,Chicago Bulls,Milwaukee Bucks,2023-11-30,21:00
e1eaff42-aafa-48be-a356-3dbb384cc439,Minnesota Timberwolves,Utah Jazz,2023-11-30,21:00
0bb69ad7-a1ec-4079-b9b6-2a358b3b3c21,Golden State Warriors,LA Clippers,2023-11-30,23:00
9c0bd4f6-de1d-4ee0-abff-cb827e513bd9,Orlando Magic,Washington Wizards,2023-12-01,20:00
3ff00f1a-4e8b-493d-a9f2-fccd32b297f5,Toronto Raptors,New York Knicks,2023-12-01,20:30
55c2e153-e5a0-4d13-9294-e5a24bca9665,Dallas Mavericks,Memphis Grizzlies,2023-12-01,20:30
8b3ec627-549c-4ca3-94dc-8eb0cecac323,Boston Celtics,Philadelphia 76ers,2023-12-01,20:30
b6e4e41d-dd0e-4bcc-b716-3353b0461933,New Orleans Pelicans,San Antonio Spurs,2023-12-01,21:00
fc6a6efa-1112-4658-a605-2d95c051ead1,Phoenix Suns,Denver Nuggets,2023-12-01,23:00
99f1a7f1-6f5e-4308-9e82-0147e7cead40,LA Clippers,Golden State Warriors,2023-12-02,17:00
25146401-6b38-4a9b-9e67-98ab82353110,Charlotte Hornets,Minnesota Timberwolves,2023-12-02,18:00
120d9530-7a5d-4fe3-b36b-73d78bd5a7ea,Brooklyn Nets,Orlando Magic,2023-12-02,20:00
5ff101d4-1662-4bd2-b302-10294cf9230f,Detroit Pistons,Cleveland Cavaliers,2023-12-02,20:00
26160512-ffc3-4fb7-b48c-487dd5792a88,Chicago Bulls,New Orleans Pelicans,2023-12-02,21:00
29063939-10c3-4f4c-975c-d76c8d676f30,Miami Heat,Indiana Pacers,2023-12-02,21:00
fc111134-4610-48f8-83a6-785bad8a6f48,Milwaukee Bucks,Atlanta Hawks,2023-12-02,21:00
3ce279e4-c345-4f71-a195-eb56b43e8052,Phoenix Suns,Memphis Grizzlies,2023-12-02,22:00
aa930289-8e95-4a9e-a2b2-0b1ca8e09d0a,Dallas Mavericks,Oklahoma City Thunder,2023-12-02,22:00
deb60d8b-23f8-4302-8d68-fd81724fcef1,Utah Jazz,Portland Trail Blazers,2023-12-02,22:30
267d8d1c-2aa9-46ba-a9e7-592610166571,Sacramento Kings,Denver Nuggets,2023-12-02,23:00
ab8c87d9-1970-4877-94bd-63399f575499,Los Angeles Lakers,Houston Rockets,2023-12-02,23:30
32cdc8d8-3176-4026-8fd2-72f8103910c0,Indiana Pacers,Boston Celtics,2023-12-04,20:30
00aca98b-9680-4900-8dfd-277e7767b696,Sacramento Kings,New Orleans Pelicans,2023-12-04,23:00
aa676591-a0e3-4f8d-8770-25b199a792b6,Milwaukee Bucks,New York Knicks,2023-12-05,20:30
43434e91-e9ed-45b1-8c7e-eaac6d884438,Los Angeles Lakers,Phoenix Suns,2023-12-05,23:00
37751864-a3fd-4a76-9353-4138a7d1405d,Washington Wizards,Philadelphia 76ers,2023-12-06,20:00
83602d1a-63f1-406f-b947-3303f55ce4c2,Detroit Pistons,Memphis Grizzlies,2023-12-06,20:00
e99f12f2-4ca3-4a4b-9682-b393fcaa5691,Cleveland Cavaliers,Orlando Magic,2023-12-06,20:00
443d8427-44d4-4fdf-b4f6-ba5a5aa4dd63,Atlanta Hawks,Brooklyn Nets,2023-12-06,20:30
9303b3e4-751c-4a36-9524-6a0922c611b8,Minnesota Timberwolves,San Antonio Spurs,2023-12-06,20:30
cd8a57fd-ca07-49d0-bf0f-fa6fccb4056f,Toronto Raptors,Miami Heat,2023-12-06,20:30
26cf58e6-4b2b-4553-b517-5d3e77919a2b,Chicago Bulls,Charlotte Hornets,2023-12-06,21:00
54cc11ff-867c-4f50-99aa-2e68b0e89aa5,Houston Rockets,Oklahoma City Thunder,2023-12-06,21:00
6f26ca4a-b30b-4cf6-8efc-3ccf185a3752,Dallas Mavericks,Utah Jazz,2023-12-06,21:30
97c320a7-7e01-4b1e-87f0-c15bcd9bf32c,LA Clippers,Denver Nuggets,2023-12-06,23:00
e45d6277-d3ef-4e45-9ac6-411da8902c4a,Golden State Warriors,Portland Trail Blazers,2023-12-06,23:00
25ff0fdd-0bda-4a29-91bf-bb4c3e13d0ea,Milwaukee Bucks,Indiana Pacers,2023-12-07,18:00
e70b481d-001a-4c71-8e1d-ccb5f2603f29,Los Angeles Lakers,New Orleans Pelicans,2023-12-07,22:00
284c862e-6019-41a0-870b-5c50893aecd7,Charlotte Hornets,Toronto Raptors,2023-12-08,20:00
39614480-a075-48c0-b8ce-201075404c9e,Orlando Magic,Detroit Pistons,2023-12-08,20:00
d033be61-c142-478c-8767-3c940105bdb2,Philadelphia 76ers,Atlanta Hawks,2023-12-08,20:00
e3596683-0170-49ec-859a-7bf7f1f3df4e,Brooklyn Nets,Washington Wizards,2023-12-08,20:30
e590b10b-6621-432c-9675-cc0972e8ac46,Boston Celtics,New York Knicks,2023-12-08,20:30
027115fa-c2c0-4752-a753-8bf5e5460cf3,Memphis Grizzlies,Minnesota Timberwolves,2023-12-08,21:00
a3780647-60fe-4866-b9f2-41ccce45a430,Miami Heat,Cleveland Cavaliers,2023-12-08,21:00
f86c826c-77fe-4cd6-b011-7dfc8a9e928b,Oklahoma City Thunder,Golden State Warriors,2023-12-08,21:00
60955f1b-430d-4941-8e5e-bbc17839ba59,San Antonio Spurs,Chicago Bulls,2023-12-08,21:30
0278b4b7-e4ff-4872-a793-5878c8eed616,Phoenix Suns,Sacramento Kings,2023-12-08,22:00
1c6e55df-ac7b-4aa1-93e1-3ccb9789845e,Denver Nuggets,Houston Rockets,2023-12-08,22:00
6329bdd5-111e-4a78-b2a4-a0a2a09742bc,Utah Jazz,LA Clippers,2023-12-08,23:00
a2b5e228-8be5-4562-87fe-8dd566780c4c,Portland Trail Blazers,Dallas Mavericks,2023-12-08,23:00
25d6d86b-df2c-4a2d-8667-d884ca92a947,Detroit Pistons,Indiana Pacers,2023-12-11,20:00
25ef4eed-106e-44f6-8c2d-be842cb3b765,Philadelphia 76ers,Washington Wizards,2023-12-11,20:00
8a466ebe-6725-4fe2-b2dc-d5daa30130ad,Charlotte Hornets,Miami Heat,2023-12-11,20:00
cd74b899-f30f-42cc-8240-ddbf25c0e368,Orlando Magic,Cleveland Cavaliers,2023-12-11,20:00
4c20962e-7f40-49b7-aeb3-edf7738ae4bd,New York Knicks,Toronto Raptors,2023-12-11,20:30
8515ed89-ab5c-4cc0-8282-aa61990d25c1,Atlanta Hawks,Denver Nuggets,2023-12-11,20:30
2cc24f83-658e-4e77-ad35-1054187c91a8,Milwaukee Bucks,Chicago Bulls,2023-12-11,21:00
4db7dcaa-ceb7-4b44-9de8-b86cf279d1c2,New Orleans Pelicans,Minnesota Timberwolves,2023-12-11,21:00
c4df743e-02d0-4242-ac7b-3bd2bdf7d292,Houston Rockets,San Antonio Spurs,2023-12-11,21:00
d17e839e-ccba-4a83-bfba-bc94890a8017,Memphis Grizzlies,Dallas Mavericks,2023-12-11,21:00
ec8387e3-e147-4f26-a243-481764856014,Oklahoma City Thunder,Utah Jazz,2023-12-11,21:00
13f231ab-9c27-4027-ad58-3f80c8f0848e,Sacramento Kings,Brooklyn Nets,2023-12-11,23:00
b12c81cc-5114-4098-92fe-4b999f9bcb53,LA Clippers,Portland Trail Blazers,2023-12-11,23:30
33b2257b-edc9-40bf-95d5-e6c7890dd3a6,Dallas Mavericks,Los Angeles Lakers,2023-12-12,20:30
4eea97a1-0b4b-4e0f-9ddc-b18fe4b39487,Boston Celtics,Cleveland Cavaliers,2023-12-12,20:30
b6179072-bda2-48e8-95a6-c5955febcf7a,Chicago Bulls,Denver Nuggets,2023-12-12,21:00
6bcbe06d-0dfd-4fdc-91cd-d59ccb12759e,Phoenix Suns,Golden State Warriors,2023-12-12,23:00
118d30f5-f8a7-46c7-a81b-12b21d3b437a,LA Clippers,Sacramento Kings,2023-12-12,23:30
a8ec29f1-94ca-474e-b07e-a03d81c9d22d,Detroit Pistons,Philadelphia 76ers,2023-12-13,20:00
df9a27d7-cde3-4223-b1b5-079a1071f44b,Washington Wizards,New Orleans Pelicans,2023-12-13,20:00
33a9df11-07af-48bb-8f5e-d64b620873b6,Miami Heat,Charlotte Hornets,2023-12-13,20:30
aacaa85c-146c-4dfa-a8c1-068f04233e99,Toronto Raptors,Atlanta Hawks,2023-12-13,20:30
133b3e7b-ced4-4dc3-b853-24970691d812,San Antonio Spurs,Los Angeles Lakers,2023-12-13,21:00
81a4941f-75be-4673-b2eb-eb005e304121,Milwaukee Bucks,Indiana Pacers,2023-12-13,21:00
cf4a86c7-a936-4cd5-9b4b-1d0abb3c0974,Houston Rockets,Memphis Grizzlies,2023-12-13,21:00
8b675e20-208f-4939-8d77-6a07719d38e9,Utah Jazz,New York Knicks,2023-12-13,22:00
b9646ff3-e8ee-4037-952e-c2a9e1e9dbf3,Phoenix Suns,Brooklyn Nets,2023-12-13,22:00
1c3d5bde-c5a4-40c8-ae36-45c40d3c6109,Boston Celtics,Cleveland Cavaliers,2023-12-14,20:30
3f379dc7-81cc-4632-bb0d-d02c021bbdc3,Miami Heat,Chicago Bulls,2023-12-14,20:30
309557cc-760b-4487-93d5-3abf9b3c6299,Dallas Mavericks,Minnesota Timberwolves,2023-12-14,21:30
7eaedac1-b6bd-40c3-82c5-8b274a1777a6,Denver Nuggets,Brooklyn Nets,2023-12-14,22:00
7606a39d-0a96-4f15-87a3-d00dfd05a450,Portland Trail Blazers,Utah Jazz,2023-12-14,23:00
db7e0fad-9b61-498c-8470-c4b30e50ba9e,Sacramento Kings,Oklahoma City Thunder,2023-12-14,23:00
84e9123d-55e3-4535-92aa-8b3bbf8f4faa,LA Clippers,Golden State Warriors,2023-12-14,23:30
214d7ee1-8fb3-4c78-9f59-bc289d55ef3e,Philadelphia 76ers,Detroit Pistons,2023-12-15,20:00
823210f6-3799-409e-98d2-fb76f30a35d5,Washington Wizards,Indiana Pacers,2023-12-15,20:00
f146fa93-dd71-4262-a0b2-199604ee91ad,Charlotte Hornets,New Orleans Pelicans,2023-12-15,20:00
580805de-e966-44a4-b50a-df0febd566f1,Boston Celtics,Orlando Magic,2023-12-15,20:30
d11df9a2-3c32-4e32-9ceb-e5fec0fb89f2,San Antonio Spurs,Los Angeles Lakers,2023-12-15,20:30
fba20bd7-ede5-49b7-ae29-6a7ec010eeef,Toronto Raptors,Atlanta Hawks,2023-12-15,20:30
92d96b13-9af1-424a-8cd8-2f1eff33c7c1,Memphis Grizzlies,Houston Rockets,2023-12-15,21:00
abf3091c-398d-46d8-8121-426e56647c40,Phoenix Suns,New York Knicks,2023-12-15,23:00
47af2394-52c6-4a72-b66f-0ed1920f2994,Milwaukee Bucks,Detroit Pistons,2023-12-16,19:00
f99569e5-31cb-46e0-bf01-de6381a92a70,Charlotte Hornets,Philadelphia 76ers,2023-12-16,20:00
a34c2dcd-4f2c-46b5-818d-19b9a40d7411,Cleveland Cavaliers,Atlanta Hawks,2023-12-16,20:30
bd3b3ed0-55f6-4907-9b54-e06c842db42f,Minnesota Timberwolves,Indiana Pacers,2023-12-16,21:00
cbcf360f-8252-4f70-96cd-f41c3fa9373f,Miami Heat,Chicago Bulls,2023-12-16,21:00
e84d1fc7-8d93-4100-92c3-9c924c8b2712,Golden State Warriors,Brooklyn Nets,2023-12-16,21:30
54f523e4-1579-41ba-85e0-85f4351f5dc6,Denver Nuggets,Oklahoma City Thunder,2023-12-16,22:00
6c269226-d518-4382-9ea2-ec0a3299c6fb,Portland Trail Blazers,Dallas Mavericks,2023-12-16,22:00
d09eb79f-6fb8-407c-9e27-f19de34316f2,Sacramento Kings,Utah Jazz,2023-12-16,23:00
544243bf-3834-47d9-af72-3baf1397fbf3,LA Clippers,New York Knicks,2023-12-16,23:30
95c4207c-98c4-4fb0-822e-ab8ecf9c7270,Boston Celtics,Orlando Magic,2023-12-17,16:00
c5b8f00e-8f24-454a-af08-1fe003c2bacc,San Antonio Spurs,New Orleans Pelicans,2023-12-17,16:30
a62f52d2-a76d-4620-aa64-c0a276bc81af,Milwaukee Bucks,Houston Rockets,2023-12-17,20:00
7080e67e-8bcb-46f1-981a-0d67d4d0615b,Phoenix Suns,Washington Wizards,2023-12-17,21:00
524dd24f-05c9-400e-9b47-eb3ec4928019,Portland Trail Blazers,Golden State Warriors,2023-12-17,22:00
39a715ae-1a57-42c1-a098-d42be7075104,Indiana Pacers,LA Clippers,2023-12-18,20:00
4bf910c4-8a46-40a0-a48f-9b9ef1a3f6ad,Cleveland Cavaliers,Houston Rockets,2023-12-18,20:00
e8a3ef6e-a0d6-4f0e-902e-81727f402db2,Philadelphia 76ers,Chicago Bulls,2023-12-18,20:00
01f4f208-a188-4f72-87ff-f980c9bc843a,Miami Heat,Minnesota Timberwolves,2023-12-18,20:30
8acbb1f6-7e82-430d-af32-8974bfb281fb,Toronto Raptors,Charlotte Hornets,2023-12-18,20:30
a0ec1dcc-f5d0-4822-a658-13ddcaeadede,Atlanta Hawks,Detroit Pistons,2023-12-18,20:30
22527c9a-5094-4361-b9b8-6bc12ab7b129,Oklahoma City Thunder,Memphis Grizzlies,2023-12-18,21:00
e3c92b3b-f4e2-4a93-9aae-b175e4a8f537,Denver Nuggets,Dallas Mavericks,2023-12-18,22:00
f7b61ebc-56b1-4fd7-b180-2a3af3d64486,Utah Jazz,Brooklyn Nets,2023-12-18,22:00
4cb4ab77-08ed-4db9-8a67-39f5fc987294,Sacramento Kings,Washington Wizards,2023-12-18,23:00
b5976142-b1fc-404b-b985-43d9ffa88219,Los Angeles Lakers,New York Knicks,2023-12-18,23:30
a77dfe8a-74eb-4efd-b8c7-b8f195b6797b,New Orleans Pelicans,Memphis Grizzlies,2023-12-19,20:30
54099402-a9ef-4399-9aca-e2982630ad54,Milwaukee Bucks,San Antonio Spurs,2023-12-19,21:00
682bc883-145d-49ab-b0fe-a80d14bc4cf5,Portland Trail Blazers,Phoenix Suns,2023-12-19,23:00
bbf4f058-75e2-4b2b-8b7c-44fdec82f739,Golden State Warriors,Boston Celtics,2023-12-19,23:00
4632c1fe-ade5-4132-b173-bc8b0f87338d,Indiana Pacers,Charlotte Hornets,2023-12-20,20:00
57450c2d-e584-48f7-8dc3-11ee4e5b2b47,Orlando Magic,Miami Heat,2023-12-20,20:00
8db36736-3123-4147-a89e-2f64ba62e711,Philadelphia 76ers,Minnesota Timberwolves,2023-12-20,20:00
d89209d2-61e8-436c-98d8-68aba7992345,Cleveland Cavaliers,Utah Jazz,2023-12-20,20:00
bdc9b2cd-0f88-402f-8444-75ece02d5549,Brooklyn Nets,New York Knicks,2023-12-20,20:30
cda6007e-3cbd-4cce-9e4f-cbd84fd21197,Toronto Raptors,Denver Nuggets,2023-12-20,20:30
10e22f59-7863-4220-8449-981bb4997221,Houston Rockets,Atlanta Hawks,2023-12-20,21:00
48686984-0958-4578-b797-b4419089dc23,Chicago Bulls,Los Angeles Lakers,2023-12-20,21:00
d2b043f0-e21c-4732-8e7a-48b5c6ef428c,Dallas Mavericks,LA Clippers,2023-12-20,21:30
da02ec40-0d2a-4982-8b50-b16a3ec137a7,Sacramento Kings,Boston Celtics,2023-12-20,23:00
830704d2-ba28-4a2d-ae79-e47c486336a3,Detroit Pistons,Utah Jazz,2023-12-21,20:00
9ab28f77-895a-4f98-9efa-ea5e31fc6f77,Cleveland Cavaliers,New Orleans Pelicans,2023-12-21,20:30
06c17b5b-8f52-46f5-a977-fa84b944ca89,Milwaukee Bucks,Orlando Magic,2023-12-21,21:00
08b91261-ba2b-47a4-8e0a-83d4690b4636,Chicago Bulls,San Antonio Spurs,2023-12-21,21:00
5267f85d-c525-449e-88e0-f53e754602e9,Memphis Grizzlies,Indiana Pacers,2023-12-21,21:00
c864b33f-4087-4515-9c1f-33ee8d45f842,Oklahoma City Thunder,LA Clippers,2023-12-21,21:00
4abf46ed-bb11-4c13-ad8c-88f9ee790899,Minnesota Timberwolves,Los Angeles Lakers,2023-12-21,22:00
c38a1e17-0780-404c-bf04-a29fdb9be239,Portland Trail Blazers,Washington Wizards,2023-12-21,23:00
8f0a0fd2-25b6-4ac4-a425-c1db0e3f7247,Philadelphia 76ers,Toronto Raptors,2023-12-22,20:00
7a63d031-4098-4a8e-8f25-d90976090bd6,Brooklyn Nets,Denver Nuggets,2023-12-22,20:30
6b069591-2d4e-4cdb-936a-90b815c66c17,Miami Heat,Atlanta Hawks,2023-12-22,21:00
fb529181-8b44-4be3-b9dc-4f20c2e195c0,Houston Rockets,Dallas Mavericks,2023-12-22,21:00
2d50626b-2af2-4ef2-a948-efdb6d2ac098,Sacramento Kings,Phoenix Suns,2023-12-22,23:00
8901f96d-0e23-4dbf-9970-1c9d7101ba75,Golden State Warriors,Washington Wizards,2023-12-22,23:00
62166d0c-605f-44e7-9f23-5afcca460e08,New York Knicks,Milwaukee Bucks,2023-12-23,13:30
59f1f910-3f3d-4e4a-9890-713d1eb90edd,LA Clippers,Boston Celtics,2023-12-23,16:30
12744863-5436-4eb5-bb62-f9e272018e39,New Orleans Pelicans,Houston Rockets,2023-12-23,20:00
b4cc1f5e-d878-45fe-9331-518a5a1b7a5a,Charlotte Hornets,Denver Nuggets,2023-12-23,20:00
c4d187aa-7e94-4a7b-82c5-df17ccd11062,Indiana Pacers,Orlando Magic,2023-12-23,20:00
3beb7cdb-adb9-40c0-84f8-214c0ea49d3f,Toronto Raptors,Utah Jazz,2023-12-23,20:30
4a2e200d-ddbe-4225-b6af-2e519ef7aa3a,Brooklyn Nets,Detroit Pistons,2023-12-23,20:30
62d4ed21-111a-41da-96e5-dea7cd2868e6,Atlanta Hawks,Memphis Grizzlies,2023-12-23,20:30
3b4ca002-a485-4732-be05-8374b6e5c4d3,Chicago Bulls,Cleveland Cavaliers,2023-12-23,21:00
4817a996-106c-4706-881a-a3348bef1788,Oklahoma City Thunder,Los Angeles Lakers,2023-12-23,21:00
a34c2f14-7b0d-4dd9-9845-24afc4e97537,Golden State Warriors,Portland Trail Blazers,2023-12-23,21:30
b6a22750-8ad9-44f9-9dbf-3a1d04b3b5e6,Dallas Mavericks,San Antonio Spurs,2023-12-23,21:30
aa8e1336-2924-43ea-bb8e-9e797a4b06b2,Sacramento Kings,Minnesota Timberwolves,2023-12-23,23:00
45cac805-1461-4beb-84f9-b5d1b65994b7,New York Knicks,Milwaukee Bucks,2023-12-25,13:00
86b4d186-7bc3-4cdc-bea1-ae8808b278c1,Denver Nuggets,Golden State Warriors,2023-12-25,15:30
8a9a2daa-3f8b-42d5-97d4-d317b49193f8,Los Angeles Lakers,Boston Celtics,2023-12-25,18:00
cb2deef5-de98-4ad3-ab3e-c59bab500485,Miami Heat,Philadelphia 76ers,2023-12-25,21:00
73e41063-e515-4305-b53c-14664f666d5d,Phoenix Suns,Dallas Mavericks,2023-12-25,23:30
6298b1d9-1d56-4967-a0e7-eeabfdccb182,Washington Wizards,Orlando Magic,2023-12-26,20:00
c9a3f7a2-8bd0-4b0e-a15f-62ac3aeee06a,Detroit Pistons,Brooklyn Nets,2023-12-26,20:00
9e00533d-7f84-48f3-8ff3-9c35adf23eaa,San Antonio Spurs,Utah Jazz,2023-12-26,21:00
a556b5cc-9fce-42d9-af4b-05985b4d9005,Chicago Bulls,Atlanta Hawks,2023-12-26,21:00
bbe7a8b0-4e97-4979-9b92-ccae0e9238e8,Houston Rockets,Indiana Pacers,2023-12-26,21:00
c8cddd7f-f6b4-45ff-a115-a037d1ea16dd,New Orleans Pelicans,Memphis Grizzlies,2023-12-26,21:00
fc45bf68-88c9-4c0e-b232-d2759ff47ce9,Oklahoma City Thunder,Minnesota Timberwolves,2023-12-26,21:00
d6254493-32d7-4663-9ba0-a354605f175a,Portland Trail Blazers,Sacramento Kings,2023-12-26,23:00
96153a44-059c-4eee-b2ee-c0407fca5940,LA Clippers,Charlotte Hornets,2023-12-26,23:30
9fe03016-da4b-47a7-abbc-90b70738b8b3,Washington Wizards,Toronto Raptors,2023-12-27,20:00
eac267b6-7d07-4ec2-b6c0-b01aae059e39,Orlando Magic,Philadelphia 76ers,2023-12-27,20:00
10a3337d-7b19-4044-ada9-872e84eca628,Brooklyn Nets,Milwaukee Bucks,2023-12-27,20:30
3d8112b7-10e9-430d-9fb3-9b4136b30cc4,Houston Rockets,Phoenix Suns,2023-12-27,21:00
876c3ef1-d355-42b8-806e-255f0b9fd929,Oklahoma City Thunder,New York Knicks,2023-12-27,21:00
0ec60506-2a65-4005-a4cc-7bf269ab94b4,Dallas Mavericks,Cleveland Cavaliers,2023-12-27,21:30
7acd91df-77d5-4d2f-b047-776f85ae40ef,Boston Celtics,Detroit Pistons,2023-12-28,20:30
130ab010-b0eb-4828-84d9-d8e99bab2b7d,New Orleans Pelicans,Utah Jazz,2023-12-28,21:00
7a768382-ba68-489a-9d95-4fa56a5637e0,Minnesota Timberwolves,Dallas Mavericks,2023-12-28,21:00
937a3382-5e5c-42ab-b844-095860e4e1bc,Chicago Bulls,Indiana Pacers,2023-12-28,21:00
4de68f7b-d472-455b-af77-bbb85d9ed63a,Denver Nuggets,Memphis Grizzlies,2023-12-28,22:00
65e82091-8fa4-4645-92f7-1f4db58dcc80,Golden State Warriors,Miami Heat,2023-12-28,23:00
d696a8f2-ee73-4143-acdc-7c5159cc5b72,Portland Trail Blazers,San Antonio Spurs,2023-12-28,23:00
b7bd9ab1-3a69-41e9-97f2-901abea63647,Los Angeles Lakers,Charlotte Hornets,2023-12-28,23:30
3df5c33e-398a-4485-937b-4fbb662204ec,Orlando Magic,New York Knicks,2023-12-29,20:00
94e434e9-3369-4ec8-8e87-560ca022e049,Washington Wizards,Brooklyn Nets,2023-12-29,20:00
b9d095bb-e8e8-4180-a5f7-6a6798203d01,Cleveland Cavaliers,Milwaukee Bucks,2023-12-29,20:30
bb809a0e-0cbe-4050-b048-f857118c3bc4,Atlanta Hawks,Sacramento Kings,2023-12-29,20:30
e114e911-1747-4373-ada4-b878af943f13,Boston Celtics,Toronto Raptors,2023-12-29,20:30
3438e5fe-8839-4565-b714-0f7fb20a2fbd,Houston Rockets,Philadelphia 76ers,2023-12-29,21:00
6538da7a-6de1-4644-b80c-f540f9fcd046,Denver Nuggets,Oklahoma City Thunder,2023-12-29,22:00
bbdf9a53-ae1c-4b76-a2d8-feacb30c9ef6,Phoenix Suns,Charlotte Hornets,2023-12-29,22:00
8f3856ea-d01f-4898-b23a-6b7b85467c49,Portland Trail Blazers,San Antonio Spurs,2023-12-29,23:00
db424910-3cfc-436d-970e-8e8dc270cdd2,LA Clippers,Memphis Grizzlies,2023-12-29,23:30
75520184-72cc-4e77-8585-09e7261b89bb,Utah Jazz,Miami Heat,2023-12-30,18:00
4f142220-7420-4442-8c01-97a75e4032b5,Detroit Pistons,Toronto Raptors,2023-12-30,19:00
2776f74c-6e65-4341-8584-024253795e20,Indiana Pacers,New York Knicks,2023-12-30,20:00
0719188f-f594-4b52-b113-6e3f331f77da,Minnesota Timberwolves,Los Angeles Lakers,2023-12-30,21:00
5f4e12bc-8611-4d0e-bc13-a95994c55b2d,Chicago Bulls,Philadelphia 76ers,2023-12-30,21:00
3e0b76d3-9270-4dd3-9626-14a191fae87f,Golden State Warriors,Dallas Mavericks,2023-12-30,21:30
85172bf0-ae87-47bd-b480-c2c927b0f7a4,Washington Wizards,Atlanta Hawks,2023-12-31,16:00
5515ab41-2fca-4512-9058-507a2fcd710b,San Antonio Spurs,Boston Celtics,2023-12-31,20:00
692b3d6d-4687-4e60-bd0b-af126b4e7900,New Orleans Pelicans,Los Angeles Lakers,2023-12-31,20:00
8a6794d3-69df-4746-8533-1a09cdaca647,Oklahoma City Thunder,Brooklyn Nets,2023-12-31,20:00
b48a48db-ad72-4ac0-965b-bcdc98ef325b,Memphis Grizzlies,Sacramento Kings,2023-12-31,21:00
c5bbdc74-6d58-4755-aa59-e058ec59f41d,Phoenix Suns,Orlando Magic,2023-12-31,21:00
b319a6cd-e13b-4ab9-82ff-f7fc70011f66,New York Knicks,Minnesota Timberwolves,2024-01-01,16:00
e7490332-4f0d-42b1-b9c4-c988c06c1433,Toronto Raptors,Cleveland Cavaliers,2024-01-01,20:30
5ab54c83-0111-43bb-b70a-9ad40434460e,Milwaukee Bucks,Indiana Pacers,2024-01-01,21:00
8031a387-ecf7-481b-8e6a-8e4132e02c6f,Houston Rockets,Detroit Pistons,2024-01-01,21:00
4651855f-7412-40bc-9750-34a8710a8e0d,Denver Nuggets,Charlotte Hornets,2024-01-01,22:00
9b337ac0-c84e-4c2e-a98b-4c75d402cd54,Phoenix Suns,Portland Trail Blazers,2024-01-01,22:00
9cffc365-66f5-40b7-a903-c5886a52adf9,Utah Jazz,Dallas Mavericks,2024-01-01,22:00
